filepath,label,split
data/image/Vegetable Images/train/Pumpkin/0372.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0414.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0548.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0574.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0212.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0206.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0560.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0789.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0951.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0945.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0979.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0992.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0986.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0038.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0010.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0776.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0762.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0004.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0982.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0996.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0028.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0766.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0772.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0014.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0941.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0799.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0955.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0969.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0558.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0564.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0202.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0216.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0570.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0438.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0410.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0376.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0362.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0404.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0389.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0148.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0174.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0612.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0606.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0160.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0835.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0821.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0809.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0808.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0820.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0834.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0607.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0161.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0175.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0613.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0149.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0388.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0363.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0405.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0411.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0377.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0439.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0217.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0571.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0565.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0203.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0559.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0968.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0954.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0798.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0940.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0773.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0015.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0001.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0767.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0997.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0029.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0983.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0995.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0759.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0981.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0017.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0771.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0765.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0003.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0956.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0942.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0229.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0573.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0215.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0201.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0567.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0598.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0349.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0407.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0361.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0375.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0413.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0639.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0163.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0605.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0611.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0177.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0822.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0836.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0188.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0837.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0189.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0823.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0610.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0176.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0162.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0604.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0638.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0374.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0412.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0406.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0360.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0348.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0599.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0200.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0566.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0572.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0214.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0228.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0943.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0957.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0764.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0002.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0016.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0770.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0980.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0758.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0994.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0755.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0033.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0027.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0741.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0999.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0769.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0796.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0782.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0972.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0966.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0231.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0557.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0543.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0225.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0219.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0594.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0580.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0345.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0423.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0437.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0351.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0379.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0386.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0392.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0621.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0147.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0153.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0635.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0609.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0184.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0190.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0806.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0812.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0813.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0807.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0191.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0185.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0608.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0152.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0634.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0620.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0146.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0393.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0387.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0378.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0436.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0350.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0344.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0422.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0581.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0595.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0218.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0542.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0224.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0230.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0556.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0967.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0973.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0783.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0797.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0768.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0026.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0998.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0740.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0754.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0032.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0742.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0024.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0030.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0756.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0018.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0959.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0781.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0795.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0965.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0971.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0226.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0540.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0554.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0232.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0568.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0583.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0597.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0352.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0434.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0420.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0346.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0408.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0391.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0385.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0636.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0150.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0144.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0622.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0178.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0193.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0187.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0839.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0811.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0805.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0804.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0810.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0186.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0838.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0192.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0179.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0145.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0623.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0637.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0151.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0384.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0390.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0409.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0421.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0347.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0353.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0435.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0596.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0582.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0569.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0555.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0233.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0227.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0541.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0970.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0964.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0794.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0780.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0958.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0019.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0031.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0757.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0743.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0025.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0009.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0021.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0747.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0753.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0035.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0960.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0974.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0784.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0948.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0790.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0579.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0545.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0223.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0237.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0551.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0586.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0592.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0419.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0431.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0357.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0343.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0425.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0394.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0380.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0169.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0155.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0633.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0627.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0141.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0814.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0800.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0196.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0828.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0182.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0183.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0197.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0829.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0801.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0815.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0626.jpg,Pumpkin,train
data/image/Vegetable Images/train/Pumpkin/0140.jpg,Pumpkin,train
